Cell	cell_type
N5_bcCMET	Neutrophils1
N5_bcCMEU	PhagNeutrophils
N5_bcCMJB	Endo
N5_bcCMKX	Leydig
N5_bcCMMA	IW1
N5_bcCMMH	Recruited_macrophage
N5_bcCMPR	DC
N5_bcCMRL	FLB2
N5_bcCMSW	Neutrophils1
N5_bcCMTD	DC
N5_bcCMVS	Neutrophils1
N5_bcCMVT	Neutrophils1
N5_bcCMYW	FLB2
N5_bcCNAG	Erythrocyte
N5_bcCNBJ	Erythrocyte
N5_bcCNGT	Recruited_macrophage
N5_bcCNGZ	Neutrophils1
N5_bcCNJX	Recruited_macrophage
N5_bcCNKT	FLB2
N5_bcCNOM	Recruited_macrophage
N5_bcCNPV	PhagNeutrophils
N5_bcCNVA	FLB2
N5_bcCNVW	FLB2
N5_bcCNZJ	Neutrophils1
N5_bcCNZX	FLB1
N5_bcCOAI	IW1
N5_bcCOCC	Recruited_macrophage
N5_bcCOCK	Schwann
N5_bcCOCW	Tcells
N5_bcCOIT	Neutrophils1
N5_bcCOMH	FLB2
N5_bcCONM	IW2
N5_bcCOOH	Erythrocyte
N5_bcCOPZ	PhagNeutrophils
N5_bcCOQV	Erythrocyte
N5_bcCORP	Recruited_macrophage
N5_bcCOSD	Recruited_macrophage
N5_bcCOWD	PhagNeutrophils
N5_bcCOXQ	Neutrophils1
N5_bcCOZR	Tcells
N5_bcCOZT	Neutrophils1
N5_bcCPAL	Recruited_macrophage
N5_bcCPAW	Neutrophils1
N5_bcCPIC	Tcells
N5_bcCPIU	Tcells
N5_bcCPJE	FLB2
N5_bcCPLF	Endo
N5_bcCPLP	IW2
N5_bcCPNN	Erythrocyte
N5_bcCPPJ	Erythrocyte
N5_bcCPWD	Neutrophils1
N5_bcCPXX	Endo
N5_bcCPYX	Tcells
N5_bcCPZO	DC
N5_bcCQCR	IW1
N5_bcCQEB	FLB2
N5_bcCQHR	DC
N5_bcCQJS	Erythrocyte
N5_bcCQQQ	IW1
N5_bcCQVF	FLB1
N5_bcCQXR	IW2
N5_bcCQYT	FLB1
N5_bcCRCM	Neutrophils1
N5_bcCRCU	Erythrocyte
N5_bcCRFA	SSC
N5_bcCRFQ	Neutrophils1
N5_bcCRHQ	Recruited_macrophage
N5_bcCRKG	Tcells
N5_bcCRMB	Tcells
N5_bcCROR	Erythrocyte
N5_bcCRST	Neutrophils1
N5_bcCRUB	IW3
N5_bcCSBK	Erythrocyte
N5_bcCSDZ	Endo
N5_bcCSHC	Erythrocyte
N5_bcCSHP	IW1
N5_bcCSIP	Tcells
N5_bcCSLT	Leydig
N5_bcCSMB	Early_B
N5_bcCSPZ	Early_B
N5_bcCSRO	Erythrocyte
N5_bcCSWA	Erythrocyte
N5_bcCSWL	Erythrocyte
N5_bcCTBH	IW1
N5_bcCTCS	PhagNeutrophils
N5_bcCTDK	Erythrocyte
N5_bcCTEG	Recruited_macrophage
N5_bcCTFB	Tcells
N5_bcCTTU	Erythrocyte
N5_bcCTUC	IW1
N5_bcCTUM	DC
N5_bcCTWG	IW1
N5_bcCTYQ	Neutrophils1
N5_bcCUBH	IW2
N5_bcCUCM	Early_B
N5_bcCUCZ	Erythrocyte
N5_bcCUDP	IW2
N5_bcCUFH	Neutrophils1
N5_bcCUFO	FLB2
N5_bcCULJ	Neutrophils1
N5_bcCUMJ	Neutrophils1
N5_bcCUOZ	Tcells
N5_bcCUQK	Erythrocyte
N5_bcCUQS	Neutrophils2
N5_bcCVFN	Recruited_macrophage
N5_bcCVHA	FLB2
N5_bcCVHL	Erythrocyte
N5_bcCVHW	Neutrophils2
N5_bcCVJD	Erythrocyte
N5_bcCVJI	Neutrophils1
N5_bcCVOW	SSC
N5_bcCVQH	Erythrocyte
N5_bcCVTH	Recruited_macrophage
N5_bcCVUA	IW2
N5_bcCVUO	Neutrophils1
N5_bcCVWM	Erythrocyte
N5_bcCVXF	IW1
N5_bcCVXX	Neutrophils2
N5_bcCWAF	Tcells
N5_bcCWAM	Recruited_macrophage
N5_bcCWEL	Early_B
N5_bcCWJU	Erythrocyte
N5_bcCWTH	Neutrophils1
N5_bcCWWX	Recruited_macrophage
N5_bcCWZV	Neutrophils2
N5_bcCXDC	FLB1
N5_bcCXDQ	Neutrophils1
N5_bcCXFX	Neutrophils1
N5_bcCXHV	IW1
N5_bcCXKE	Neutrophils1
N5_bcCXNB	Tcells
N5_bcCXPH	Recruited_macrophage
N5_bcCXRR	Neutrophils2
N5_bcCXYT	IW2
N5_bcCXYW	FLB2
N5_bcCXZY	Erythrocyte
N5_bcCYAA	Neutrophils1
N5_bcCYCX	Neutrophils1
N5_bcCYDL	Erythrocyte
N5_bcCYGT	BasalWE
N5_bcCYID	Schwann
N5_bcCYIF	Erythrocyte
N5_bcCYKP	IW2
N5_bcCYOG	IW2
N5_bcCYOI	Erythrocyte
N5_bcCYOJ	PhagNeutrophils
N5_bcCYYP	IW1
N5_bcCZAS	SSC
N5_bcCZIA	Erythrocyte
N5_bcCZJD	Tcells
N5_bcCZKF	Erythrocyte
N5_bcCZOF	Neutrophils1
N5_bcCZRS	Erythrocyte
N5_bcCZXS	Endo
N5_bcCZYR	IW3
N5_bcDADW	Tcells
N5_bcDAGH	IW2
N5_bcDAIE	Neutrophils1
N5_bcDAIP	Neutrophils2
N5_bcDAKB	Erythrocyte
N5_bcDAOS	SSC
N5_bcDATG	IW2
N5_bcDATV	Recruited_macrophage
N5_bcDAYY	IW2
N5_bcDBAN	Erythrocyte
N5_bcDBBI	Recruited_macrophage
N5_bcDBDM	Endo
N5_bcDBFL	Neutrophils2
N5_bcDBGZ	Erythrocyte
N5_bcDBHH	DC
N5_bcDBNH	Recruited_macrophage
N5_bcDBNU	Early_B
N5_bcDBUC	Neutrophils1
N5_bcDBUM	Tcells
N5_bcDBUQ	Neutrophils1
N5_bcDBXD	Tcells
N5_bcDBYY	Erythrocyte
N5_bcDCCZ	FLB2
N5_bcDCII	IW2
N5_bcDCJV	PhagNeutrophils
N5_bcDCMI	IW2
N5_bcDCMX	Erythrocyte
N5_bcDCNW	IW2
N5_bcDCQP	Recruited_macrophage
N5_bcDCRC	FLB2
N5_bcDCTI	Erythrocyte
N5_bcDCUP	Bcell
N5_bcDDDI	Recruited_macrophage
N5_bcDDFB	PhagNeutrophils
N5_bcDDFW	IW1
N5_bcDDHY	IW2
N5_bcDDJC	Tcells
N5_bcDDKI	IW2
N5_bcDDLD	Recruited_macrophage
N5_bcDDLG	Neutrophils1
N5_bcDDMK	Erythrocyte
N5_bcDDSM	IW1
N5_bcDDUP	IW2
N5_bcDDWE	Early_B
N5_bcDDWK	Tcells
N5_bcDECC	Erythrocyte
N5_bcDEDF	Erythrocyte
N5_bcDEEF	SSC
N5_bcDEJM	Erythrocyte
N5_bcDENT	BasalWE
N5_bcDERJ	Erythrocyte
N5_bcDETH	FLB2
N5_bcDFAJ	Endo
N5_bcDFDE	Neutrophils1
N5_bcDFDI	Recruited_macrophage
N5_bcDFEK	FLB1
N5_bcDFGS	IW2
N5_bcDFGX	Neutrophils2
N5_bcDFHU	Neutrophils1
N5_bcDFII	Neutrophils1
N5_bcDFLK	FLB2
N5_bcDFMK	Erythrocyte
N5_bcDGAR	Erythrocyte
N5_bcDGFO	BasalWE
N5_bcDGGJ	Recruited_macrophage
N5_bcDGMW	Early_B
N5_bcDGPN	IW1
N5_bcDGQR	Neutrophils2
N5_bcDGRL	Neutrophils1
N5_bcDGVT	IW2
N5_bcDHEA	Tcells
N5_bcDHEF	Neutrophils1
N5_bcDHEM	PhagNeutrophils
N5_bcDHET	IW1
N5_bcDHGN	IW2
N5_bcDHIY	Recruited_macrophage
N5_bcDHLM	FLB1
N5_bcDHLY	Erythrocyte
N5_bcDHTA	IW1
N5_bcDHTI	Neutrophils1
N5_bcDHUG	Endo
N5_bcDHUV	Leydig
N5_bcDHUY	FLB2
N5_bcDHXV	Neutrophils1
N5_bcDHZL	Erythrocyte
N5_bcDIAI	Erythrocyte
N5_bcDIAZ	Recruited_macrophage
N5_bcDIBO	Erythrocyte
N5_bcDIEC	Endo
N5_bcDIFX	Recruited_macrophage
N5_bcDIGC	Recruited_macrophage
N5_bcDILS	FLB2
N5_bcDIPP	Recruited_macrophage
N5_bcDITX	Erythrocyte
N5_bcDIVQ	Erythrocyte
N5_bcDIWS	Endo
N5_bcDIWY	Early_B
N5_bcDIZX	IW1
N5_bcDJBW	Tcells
N5_bcDJCF	Erythrocyte
N5_bcDJDD	Erythrocyte
N5_bcDJFH	FLB2
N5_bcDJIB	SSC
N5_bcDJKM	Recruited_macrophage
N5_bcDJKX	Recruited_macrophage
N5_bcDJLY	Erythrocyte
N5_bcDJPR	Neutrophils1
N5_bcDJUI	FLB1
N5_bcDKHW	Tcells
N5_bcDKKT	Recruited_macrophage
N5_bcDKNS	FLB2
N5_bcDKUT	Recruited_macrophage
N5_bcDKWD	Recruited_macrophage
N5_bcDKXV	Neutrophils1
N5_bcDKZN	Neutrophils1
N5_bcDLAH	Erythrocyte
N5_bcDLDX	Tcells
N5_bcDLGX	Erythrocyte
N5_bcDLHB	IW2
N5_bcDLIS	PhagNeutrophils
N5_bcDLNF	Tcells
N5_bcDLPW	Erythrocyte
N5_bcDLQL	Erythrocyte
N5_bcDLWW	Tcells
N5_bcDMAI	Erythrocyte
N5_bcDMBC	Neutrophils1
N5_bcDMCK	PhagNeutrophils
N5_bcDMGR	DC
N5_bcDMHF	FLB1
N5_bcDMIO	Neutrophils1
N5_bcDMJL	Recruited_macrophage
N5_bcDMNL	Recruited_macrophage
N5_bcDMNV	Erythrocyte
N5_bcDMOD	Neutrophils2
N5_bcDMWD	Neutrophils2
N5_bcDMXT	Neutrophils1
N5_bcDNBX	Erythrocyte
N5_bcDNCA	Erythrocyte
N5_bcDNGI	IW2
N5_bcDNKA	IW1
N5_bcDNLJ	Neutrophils1
N5_bcDNLT	Erythrocyte
N5_bcDNMC	Neutrophils1
N5_bcDNOP	Neutrophils2
N5_bcDNPR	Tcells
N5_bcDNRB	Neutrophils1
N5_bcDNRH	Recruited_macrophage
N5_bcDOAO	FLB1
N5_bcDOEB	IW1
N5_bcDOGF	Neutrophils1
N5_bcDOII	DC
N5_bcDOJD	Neutrophils1
N5_bcDOLV	Neutrophils2
N5_bcDONC	Tcells
N5_bcDOON	Neutrophils1
N5_bcDORR	Recruited_macrophage
N5_bcDOYT	IW2
N5_bcDPDJ	FLB2
N5_bcDPEE	Neutrophils1
N5_bcDPWD	Neutrophils1
N5_bcDPXX	Early_B
N5_bcDQBV	Erythrocyte
N5_bcDQDB	Tcells
N5_bcDQGB	Leydig
N5_bcDQGY	Erythrocyte
N5_bcDQII	Endo
N5_bcDQMI	Neutrophils1
N5_bcDQNN	Erythrocyte
N5_bcDQOP	Neutrophils1
N5_bcDQQD	Neutrophils2
N5_bcDQQO	Neutrophils1
N5_bcDQVM	IW1
N5_bcDQVS	FLB2
N5_bcDQYO	Recruited_macrophage
N5_bcDRCY	Neutrophils1
N5_bcDRGR	SSC
N5_bcDRIX	Recruited_macrophage
N5_bcDRMB	Erythrocyte
N5_bcDRMU	Recruited_macrophage
N5_bcDRNU	Recruited_macrophage
N5_bcDRVO	Erythrocyte
N5_bcDRZY	Erythrocyte
N5_bcDSMD	Neutrophils2
N5_bcDSOS	Neutrophils1
N5_bcDSQA	SSC
N5_bcDSSL	Neutrophils1
N5_bcDSTQ	Recruited_macrophage
N5_bcDSVK	Recruited_macrophage
N5_bcDSYX	Recruited_macrophage
N5_bcDSZK	SSC
N5_bcDTBS	FLB1
N5_bcDTDG	Neutrophils1
N5_bcDTJB	Neutrophils1
N5_bcDTLN	Neutrophils1
N5_bcDTPC	Erythrocyte
N5_bcDTPD	Neutrophils1
N5_bcDTRB	Recruited_macrophage
N5_bcDTWE	Tcells
N5_bcDUFC	Erythrocyte
N5_bcDUQL	Neutrophils1
N5_bcDUTZ	Erythrocyte
N5_bcDUVZ	Erythrocyte
N5_bcDUYM	PhagNeutrophils
N5_bcDVAR	DC
N5_bcDVBZ	Erythrocyte
N5_bcDVDE	Tcells
N5_bcDVDH	FLB1
N5_bcDVIA	Tcells
N5_bcDVIB	IW1
N5_bcDVJF	Neutrophils1
N5_bcDVKO	Recruited_macrophage
N5_bcDVMQ	Endo
N5_bcDVMZ	Recruited_macrophage
N5_bcDVPZ	Neutrophils1
N5_bcDVQC	Erythrocyte
N5_bcDVQD	FLB1
N5_bcDVQE	Neutrophils1
N5_bcDVQI	Erythrocyte
N5_bcDVVN	Early_B
N5_bcDVYZ	Erythrocyte
N5_bcDVZL	IW2
N5_bcDVZT	Neutrophils1
N5_bcDWBD	PhagNeutrophils
N5_bcDWBQ	Neutrophils2
N5_bcDWDB	IW2
N5_bcDWKW	Recruited_macrophage
N5_bcDWMO	Tcells
N5_bcDWMS	Recruited_macrophage
N5_bcDWNJ	Erythrocyte
N5_bcDWOJ	Erythrocyte
N5_bcDWRU	FLB2
N5_bcDWTI	Neutrophils2
N5_bcDWTL	Erythrocyte
N5_bcDWWH	Recruited_macrophage
N5_bcDWYQ	Endo
N5_bcDWZV	Erythrocyte
N5_bcDXHJ	FLB1
N5_bcDXNN	Tcells
N5_bcDXNQ	Erythrocyte
N5_bcDXNT	Neutrophils1
N5_bcDXOI	IW2
N5_bcDXOX	Erythrocyte
N5_bcDXPP	Recruited_macrophage
N5_bcDXPX	FLB2
N5_bcDXQR	Neutrophils1
N5_bcDXSL	Tcells
N5_bcDXUC	Tcells
N5_bcDYMH	IW2
N5_bcDYNS	Recruited_macrophage
N5_bcDYRI	Erythrocyte
N5_bcDYUF	Neutrophils1
N5_bcDYXB	IW1
N5_bcDYXX	Erythrocyte
N5_bcDZGC	Tcells
N5_bcDZGM	Leydig
N5_bcDZLB	FLB2
N5_bcDZNS	Recruited_macrophage
N5_bcDZSJ	Neutrophils2
N5_bcDZTP	Neutrophils1
N5_bcDZYZ	PhagNeutrophils
N5_bcEAEQ	Erythrocyte
N5_bcEAHJ	Neutrophils1
N5_bcEAHN	FLB1
N5_bcEAKM	Neutrophils2
N5_bcEAPF	Erythrocyte
N5_bcEAPG	Erythrocyte
N5_bcEAQK	Early_B
N5_bcEBAF	Recruited_macrophage
N5_bcEBEA	FLB2
N5_bcEBGK	Neutrophils1
N5_bcEBKC	Neutrophils1
N5_bcEBLE	Neutrophils1
N5_bcEBOM	FLB2
N5_bcEBOU	Neutrophils1
N5_bcEBSZ	IW2
N5_bcEBTV	Erythrocyte
N5_bcEBUM	Recruited_macrophage
N5_bcEBVI	Neutrophils1
N5_bcEBYG	IW1
N5_bcEBZG	IW2
N5_bcECEX	Tcells
N5_bcECFA	DC
N5_bcECFO	Neutrophils1
N5_bcECJH	Neutrophils1
N5_bcECJL	Erythrocyte
N5_bcECLZ	Neutrophils1
N5_bcECML	Leydig
N5_bcECMU	Erythrocyte
N5_bcECMX	Recruited_macrophage
N5_bcECPN	Neutrophils1
N5_bcECPY	Neutrophils1
N5_bcECSI	DC
N5_bcECTT	Recruited_macrophage
N5_bcECUX	IW1
N5_bcECYD	Neutrophils1
N5_bcECZH	Tcells
N5_bcEDGP	Neutrophils1
N5_bcEDJG	Erythrocyte
N5_bcEDMO	IW1
N5_bcEDMZ	Erythrocyte
N5_bcEDOG	Erythrocyte
N5_bcEDQR	Neutrophils1
N5_bcEDRO	PhagNeutrophils
N5_bcEDUU	Erythrocyte
N5_bcEDVD	Neutrophils2
N5_bcEDYO	Neutrophils1
N5_bcEDYU	IW2
N5_bcEDZV	BasalWE
N5_bcEEDX	Erythrocyte
N5_bcEEMZ	BasalWE
N5_bcEEQA	FLB1
N5_bcEETQ	Recruited_macrophage
N5_bcEEVU	Recruited_macrophage
N5_bcEFAE	Neutrophils1
N5_bcEFBJ	Recruited_macrophage
N5_bcEFBU	Recruited_macrophage
N5_bcEFDD	Tcells
N5_bcEFGB	PhagNeutrophils
N5_bcEFGH	Tcells
N5_bcEFGK	IW1
N5_bcEFOZ	SSC
N5_bcEFPL	BasalWE
N5_bcEFYG	Neutrophils1
N5_bcEGGV	Erythrocyte
N5_bcEGJR	Leydig
N5_bcEGLB	Leydig
N5_bcEGQQ	SSC
N5_bcEGRF	Neutrophils1
N5_bcEGTR	Tcells
N5_bcEGXI	Neutrophils2
N5_bcEGZB	Recruited_macrophage
N5_bcEHGE	Neutrophils1
N5_bcEHMU	Erythrocyte
N5_bcEHNA	Tcells
N5_bcEHQD	Recruited_macrophage
N5_bcEHUF	Erythrocyte
N5_bcEHUN	IW2
N5_bcEHVI	Neutrophils1
N5_bcEIBP	Neutrophils1
N5_bcEIJH	Recruited_macrophage
N5_bcEIKG	PhagNeutrophils
N5_bcEILL	Neutrophils1
N5_bcEIRU	Neutrophils1
N5_bcEIRY	Neutrophils1
N5_bcEITO	Erythrocyte
N5_bcEIVR	IW1
N5_bcEIWB	Recruited_macrophage
N5_bcEJFX	IW2
N5_bcEJJV	Erythrocyte
N5_bcEJLX	IW1
N5_bcEJMJ	DC
N5_bcEJNW	Erythrocyte
N5_bcEJOB	BasalWE
N5_bcEJOK	Erythrocyte
N5_bcEJTY	Erythrocyte
N5_bcEJUA	FLB2
N5_bcEJVY	Neutrophils1
N5_bcEJWJ	Erythrocyte
N5_bcEKEJ	Early_B
N5_bcEKIU	Neutrophils2
N5_bcEKJQ	Erythrocyte
N5_bcEKLJ	Erythrocyte
N5_bcEKUB	FLB1
N5_bcELCF	Leydig
N5_bcELFT	Neutrophils2
N5_bcELGI	FLB1
N5_bcELMB	IW1
N5_bcELNU	Endo
N5_bcEMAO	Erythrocyte
N5_bcEMDM	Erythrocyte
N5_bcEMFZ	Endo
N5_bcEMHD	Erythrocyte
N5_bcEMLH	FLB2
N5_bcEMMR	FLB2
N5_bcEMPV	FLB2
N5_bcEMRA	IW2
N5_bcEMVT	PhagNeutrophils
N5_bcENAE	Neutrophils1
N5_bcENEF	Erythrocyte
N5_bcENUI	IW2
N5_bcENZB	Neutrophils1
N5_bcENZR	Neutrophils1
N5_bcEOCQ	Neutrophils2
N5_bcEODQ	Erythrocyte
N5_bcEOJE	Neutrophils1
N5_bcEOKJ	Erythrocyte
N5_bcEOOV	Erythrocyte
N5_bcEORN	BasalWE
N5_bcEOUE	Erythrocyte
N5_bcEOUJ	Recruited_macrophage
N5_bcEOYO	Erythrocyte
N5_bcEQAS	Recruited_macrophage
N5_bcEQAV	BasalWE
N5_bcEQGR	IW1
N5_bcEQGZ	Neutrophils1
N5_bcEQPJ	Neutrophils1
N5_bcEQQY	FLB2
N5_bcEQRK	IW2
N5_bcEQVA	Recruited_macrophage
N5_bcERBM	Tcells
N5_bcEREN	Early_B
N5_bcERFI	FLB1
N5_bcERNF	Neutrophils1
N5_bcERNU	Erythrocyte
N5_bcERTI	FLB1
N5_bcESGF	Erythrocyte
N5_bcESLT	Erythrocyte
N5_bcESOH	Early_B
N5_bcESQT	BasalWE
N5_bcESTG	SSC
N5_bcETAI	Neutrophils1
N5_bcETBR	Neutrophils1
N5_bcETLD	FLB2
N5_bcETNR	Erythrocyte
N5_bcETOA	Neutrophils1
N5_bcETQB	Neutrophils2
N5_bcETZA	Erythrocyte
N5_bcEUFV	Recruited_macrophage
N5_bcEULX	Erythrocyte
N5_bcEUUK	Recruited_macrophage
N5_bcEUXV	Erythrocyte
N5_bcEVAF	Neutrophils1
N5_bcEVGR	Neutrophils1
N5_bcEVHH	Neutrophils1
N5_bcEVKV	SSC
N5_bcEVQL	FLB1
N5_bcEVRI	Neutrophils1
N5_bcEVZX	Neutrophils1
N5_bcEWFP	Neutrophils1
N5_bcEWGX	Erythrocyte
N5_bcEWHE	SSC
N5_bcEWIL	Neutrophils1
N5_bcEWMQ	Erythrocyte
N5_bcEWNG	Neutrophils1
N5_bcEWPJ	Neutrophils1
N5_bcEWRY	Neutrophils1
N5_bcEWYO	SSC
N5_bcEXDU	Erythrocyte
N5_bcEXMH	FLB2
N5_bcEXNH	DC
N5_bcEXWB	Tcells
N5_bcEYAL	Leydig
N5_bcEYDB	Neutrophils1
N5_bcEYDO	Erythrocyte
N5_bcEYPT	DC
N5_bcEYQB	Erythrocyte
N5_bcEYWD	Erythrocyte
N5_bcEYXD	Neutrophils1
N5_bcEYXQ	Erythrocyte
N5_bcEYZL	Neutrophils1
N5_bcEZNB	PhagNeutrophils
N5_bcEZND	Erythrocyte
N5_bcEZXA	Erythrocyte
N5_bcEZZX	Erythrocyte
N5_bcFAAS	BasalWE
N5_bcFAHV	Neutrophils1
N5_bcFAMF	Neutrophils1
N5_bcFANB	Neutrophils1
N5_bcFAOG	Erythrocyte
N5_bcFAOQ	Erythrocyte
N5_bcFAPA	DC
N5_bcFAST	Erythrocyte
N5_bcFBCX	Neutrophils1
N5_bcFBDZ	Erythrocyte
N5_bcFBOD	Erythrocyte
N5_bcFBSG	Erythrocyte
N5_bcFBZB	Neutrophils1
N5_bcFCDP	BasalWE
N5_bcFCHQ	FLB1
N5_bcFCIO	Neutrophils1
N5_bcFCPI	Erythrocyte
N5_bcFCUP	Neutrophils1
N5_bcFCUV	Neutrophils1
N5_bcFCVM	Early_B
N5_bcFCXQ	Recruited_macrophage
N5_bcFDAH	IW1
N5_bcFDBU	IW1
N5_bcFDDC	Recruited_macrophage
N5_bcFDHW	Neutrophils1
N5_bcFDIC	SSC
N5_bcFDKN	Erythrocyte
N5_bcFDPQ	Recruited_macrophage
N5_bcFDTB	Endo
N5_bcFDXS	Early_B
N5_bcFECR	Erythrocyte
N5_bcFEEV	Recruited_macrophage
N5_bcFENK	Erythrocyte
N5_bcFEZX	Erythrocyte
N5_bcFFDW	Erythrocyte
N5_bcFFHZ	Neutrophils1
N5_bcFFKI	IW2
N5_bcFFMY	Neutrophils1
N5_bcFFND	BasalWE
N5_bcFFOM	DC
N5_bcFFRX	Neutrophils2
N5_bcFFTQ	FLB1
N5_bcFFYX	Erythrocyte
N5_bcFFYZ	FLB1
N5_bcFFZM	Recruited_macrophage
N5_bcFFZT	Endo
N5_bcFGBN	IW1
N5_bcFGBX	Recruited_macrophage
N5_bcFGPL	Erythrocyte
N5_bcFGRZ	Leydig
N5_bcFGTR	Erythrocyte
N5_bcFGUD	Schwann
N5_bcFGUQ	Neutrophils1
N5_bcFGWB	IW2
N5_bcFGXO	DC
N5_bcFGYA	FLB2
N5_bcFHBD	Erythrocyte
N5_bcFHCO	PhagNeutrophils
N5_bcFHFK	FLB1
N5_bcFHMA	Leydig
N5_bcFHPQ	SSC
N5_bcFHRG	IW1
N5_bcFHYU	Tcells
N5_bcFIET	IW3
N5_bcFIKZ	Leydig
N5_bcFINL	FLB2
N5_bcFIPD	SSC
N5_bcFIRW	PhagNeutrophils
N5_bcFIUH	Erythrocyte
N5_bcFIWI	Tcells
N5_bcFIZO	Tcells
N5_bcFJAV	Neutrophils2
N5_bcFJDT	Recruited_macrophage
N5_bcFJKE	Neutrophils1
N5_bcFJLG	FLB1
N5_bcFJLR	Erythrocyte
N5_bcFJOA	IW3
N5_bcFJUW	Tcells
N5_bcFJZJ	FLB1
N5_bcFKAU	BasalWE
N5_bcFKEX	Erythrocyte
N5_bcFKFH	DC
N5_bcFKQS	Neutrophils1
N5_bcFKUM	DC
N5_bcFKVF	IW1
N5_bcFKVO	Recruited_macrophage
N5_bcFKVY	Erythrocyte
N5_bcFKWW	Neutrophils1
N5_bcFKYH	Neutrophils1
N5_bcFLAK	Tcells
N5_bcFLCL	Erythrocyte
N5_bcFLCT	FLB1
N5_bcFLDS	Erythrocyte
N5_bcFLIV	Neutrophils1
N5_bcFLJB	Neutrophils1
N5_bcFLJE	Erythrocyte
N5_bcFLLE	Erythrocyte
N5_bcFLMX	Early_B
N5_bcFLNU	Recruited_macrophage
N5_bcFLTK	Erythrocyte
N5_bcFLUW	Tcells
N5_bcFLYV	FLB2
N5_bcFLZR	DC
N5_bcFMCY	Erythrocyte
N5_bcFMED	Erythrocyte
N5_bcFMYW	Recruited_macrophage
N5_bcFNAM	FLB1
N5_bcFNBA	Erythrocyte
N5_bcFNOG	DC
N5_bcFNPE	Tcells
N5_bcFNRS	Bcell
N5_bcFNTI	Endo
N5_bcFNVR	Endo
N5_bcFNXL	Neutrophils1
N5_bcFNYI	IW1
N5_bcFOBA	IW1
N5_bcFOCH	Erythrocyte
N5_bcFOEM	Erythrocyte
N5_bcFOIF	Schwann
N5_bcFOST	FLB1
N5_bcFOWJ	Erythrocyte
N5_bcFPAQ	Neutrophils1
N5_bcFPCI	Erythrocyte
N5_bcFPHF	IW2
N5_bcFPPC	Recruited_macrophage
N5_bcFPSW	Erythrocyte
N5_bcFPXD	Neutrophils1
N5_bcFPYW	Recruited_macrophage
N5_bcFQFL	Neutrophils1
N5_bcFQKC	SSC
N5_bcFQNI	DC
N5_bcFQRV	Neutrophils1
N5_bcFQSX	SSC
N5_bcFQTR	Leydig
N5_bcFQYX	Recruited_macrophage
N5_bcFRBL	IW2
N5_bcFRCC	IW1
N5_bcFRVM	IW2
N5_bcFRZZ	Neutrophils1
N5_bcFSCM	FLB2
N5_bcFSCS	Recruited_macrophage
N5_bcFSSN	FLB1
N5_bcFSYG	Tcells
N5_bcFSZN	Neutrophils1
N5_bcFTAG	IW1
N5_bcFTBH	Erythrocyte
N5_bcFTGD	Recruited_macrophage
N5_bcFTHR	IW2
N5_bcFTJV	Neutrophils1
N5_bcFTOJ	Neutrophils2
N5_bcFTQV	Neutrophils1
N5_bcFTUO	Endo
N5_bcFTVK	IW1
N5_bcFTYR	IW2
N5_bcFUKO	Neutrophils1
N5_bcFUOU	Neutrophils1
N5_bcFUOX	Erythrocyte
N5_bcFUTW	Erythrocyte
N5_bcFVEU	Erythrocyte
N5_bcFVKF	SSC
N5_bcFVMN	Erythrocyte
N5_bcFVPK	Neutrophils1
N5_bcFWVL	FLB1
N5_bcFWYC	Erythrocyte
N5_bcFXPS	FLB2
N5_bcFXQD	IW1
N5_bcFXQT	Tcells
N5_bcFXRC	IW2
N5_bcFXUG	FLB1
N5_bcFXYS	Neutrophils1
N5_bcFYDU	Early_B
N5_bcFYIU	BasalWE
N5_bcFYKB	Neutrophils2
N5_bcFYKL	DC
N5_bcFYLG	Neutrophils1
N5_bcFYMU	Endo
N5_bcFYNT	Neutrophils2
N5_bcFYPE	Erythrocyte
N5_bcFYTX	FLB2
N5_bcFYUK	IW2
N5_bcFZCN	Endo
N5_bcFZDP	Early_B
N5_bcFZFO	Recruited_macrophage
N5_bcFZIZ	Neutrophils1
N5_bcFZJR	Neutrophils1
N5_bcFZKT	Erythrocyte
N5_bcFZLM	Erythrocyte
N5_bcFZRM	Tcells
N5_bcFZRZ	Erythrocyte
N5_bcFZTZ	BasalWE
N5_bcFZVT	Recruited_macrophage
N5_bcFZYP	Schwann
N5_bcFZYZ	FLB1
N5_bcFZZK	Neutrophils1
N5_bcGAJZ	FLB2
N5_bcGAQZ	Erythrocyte
N5_bcGASA	Leydig
N5_bcGAVX	Erythrocyte
N5_bcGAWP	Erythrocyte
N5_bcGAZM	FLB2
N5_bcGBAL	IW2
N5_bcGBBG	Leydig
N5_bcGBBW	Early_B
N5_bcGBEG	FLB1
N5_bcGBKZ	Neutrophils2
N5_bcGBLA	Erythrocyte
N5_bcGBTE	Recruited_macrophage
N5_bcGBXU	Neutrophils1
N5_bcGCBB	Erythrocyte
N5_bcGCCB	Tcells
N5_bcGCCE	DC
N5_bcGCDJ	Recruited_macrophage
N5_bcGCFY	Early_B
N5_bcGCIC	Recruited_macrophage
N5_bcGCMN	Neutrophils1
N5_bcGCRJ	IW2
N5_bcGCRV	Recruited_macrophage
N5_bcGCVM	Neutrophils1
N5_bcGCVW	Neutrophils2
N5_bcGCWA	Neutrophils1
N5_bcGCXL	SSC
N5_bcGCYO	SSC
N5_bcGDHL	DC
